GEO_ID,LABEL,total,hascomputer,dialup,broadband,nointernet,nocomputer,totalpopover16,laborforceparticipationrate,unemploymentrate,popabove20underpovertylevel,hascomputerPerc,dialupPerc,broadbandPerc,nointernetPerc,nocomputerPerc
0500000US08119,"Teller County, Colorado",10183,9583,104,8841,638,600,20223,61.9,6.3,1266,94.10782677,1.021310027,86.82117254,6.265344201,5.89217323
0500000US08121,"Washington County, Colorado",2030,1778,21,1561,196,252,3877,60.9,2.7,235,87.5862069,1.034482759,76.89655172,9.655172414,12.4137931
0500000US08123,"Weld County, Colorado",102101,94084,603,85042,8439,8017,224773,68.2,4.5,16854,92.14797113,0.590591669,83.29203436,8.265345099,7.852028873
0500000US08125,"Yuma County, Colorado",4051,3482,33,2965,484,569,7643,68.5,2.6,547,85.95408541,0.814613676,73.19180449,11.94766724,14.04591459
0500000US09001,"Fairfield County, Connecticut",340491,312456,1103,293743,17610,28035,754186,67.8,7,45696,91.76630219,0.323943952,86.27041537,5.171942871,8.233697807
0500000US09003,"Hartford County, Connecticut",349064,309451,1452,283992,24007,39613,728562,65.8,6.5,52384,88.65165127,0.415969564,81.35814636,6.877535352,11.34834873
0500000US09005,"Litchfield County, Connecticut",73987,66866,382,62515,3969,7121,153270,67.1,5.2,7522,90.37533621,0.516306919,84.49457337,5.364455918,9.624663792
0500000US09007,"Middlesex County, Connecticut",66892,60654,213,56713,3728,6238,137404,68.1,4.7,6654,90.67452012,0.318423728,84.78293368,5.57316271,9.325479878
0500000US09009,"New Haven County, Connecticut",329857,288626,1575,264042,23009,41231,705188,65.3,7,55827,87.50034106,0.477479635,80.04741449,6.975446936,12.49965894
0500000US09011,"New London County, Connecticut",107402,96607,405,90645,5557,10795,221822,67.1,6.2,14532,89.94897674,0.37708795,84.39786969,5.174019106,10.05102326
0500000US09013,"Tolland County, Connecticut",55232,50954,220,47870,2864,4278,128117,66.4,5.2,6989,92.25449015,0.398319815,86.67077057,5.185399768,7.745509849
0500000US09015,"Windham County, Connecticut",44449,39040,205,35387,3448,5409,96042,66.2,6.3,6936,87.83099732,0.461202727,79.61258971,7.757204886,12.16900268
0500000US10001,"Kent County, Delaware",64545,58034,267,53390,4377,6511,138560,62.5,5.9,12063,89.91246417,0.413664885,82.71748393,6.781315361,10.08753583
0500000US10003,"New Castle County, Delaware",203855,185239,692,169408,15139,18616,448732,65.3,6.3,35963,90.86801894,0.339456967,83.102205,7.426356969,9.131981065
0500000US10005,"Sussex County, Delaware",89365,78370,372,69575,8423,10995,182501,56.3,4.9,12938,87.69652549,0.416270352,77.85486488,9.425390253,12.30347451
0500000US11001,"District of Columbia, District of Columbia",281322,252564,640,223102,28822,28758,573275,70.1,7.4,65150,89.77755028,0.227497316,79.30485351,10.24519945,10.22244972
0500000US12001,"Alachua County, Florida",97048,88103,481,80708,6914,8945,220874,59.7,6.1,37955,90.78291155,0.495631028,83.1629709,7.12430962,9.217088451
0500000US12003,"Baker County, Florida",8625,7502,58,6409,1035,1123,21823,52.3,5.5,2010,86.97971014,0.672463768,74.30724638,12,13.02028986
0500000US12005,"Bay County, Florida",70199,63125,192,57468,5465,7074,147639,60.7,6,14725,89.92293338,0.27350817,81.86441402,7.785011182,10.07706662
0500000US12007,"Bradford County, Florida",8993,6579,55,5821,703,2414,22163,44.8,5.9,2423,73.15689981,0.61158679,64.72812187,7.817191149,26.84310019
0500000US12009,"Brevard County, Florida",228888,207904,1112,193148,13644,20984,483529,54.4,6.2,40487,90.83219741,0.485827129,84.38537625,5.960994023,9.167802593
0500000US12011,"Broward County, Florida",682088,624962,1987,559937,63038,57126,1548232,65.8,6.6,134862,91.62483433,0.291311385,82.09160695,9.241915999,8.375165668
0500000US12013,"Calhoun County, Florida",4556,3403,14,2850,539,1153,11692,44.2,6.9,892,74.69271291,0.307287094,62.5548727,11.83055312,25.30728709
0500000US12015,"Charlotte County, Florida",76150,67942,546,62171,5225,8208,157559,41.7,7.3,10132,89.2212738,0.717005909,81.64281024,6.861457649,10.7787262
0500000US12017,"Citrus County, Florida",62762,55111,380,49939,4792,7651,124572,40.2,8.6,12288,87.80950257,0.605461904,79.56884739,7.63519327,12.19049743
0500000US12019,"Clay County, Florida",73398,69119,407,64247,4465,4279,164191,62.5,7.5,12697,94.17014088,0.554511022,87.53235783,6.083272024,5.829859124
0500000US12021,"Collier County, Florida",140942,129909,630,115883,13396,11033,306944,52.8,4.6,22520,92.17195726,0.44699238,82.22034596,9.504618921,7.828042741
0500000US12023,"Columbia County, Florida",24985,22100,79,19149,2872,2885,55717,51.5,9.5,5760,88.45307184,0.316189714,76.64198519,11.49489694,11.54692816
0500000US12027,"DeSoto County, Florida",11996,7438,93,6293,1052,4558,30080,46.6,5,5680,62.00400133,0.775258419,52.45915305,8.769589863,37.99599867
0500000US12029,"Dixie County, Florida",6520,4770,90,3166,1514,1750,13784,36.6,5.5,1982,73.1595092,1.380368098,48.55828221,23.2208589,26.8404908
0500000US12031,"Duval County, Florida",354387,316855,1177,285622,30056,37532,736370,65.7,6.6,74954,89.40931806,0.332122792,80.59607153,8.481123743,10.59068194
0500000US12033,"Escambia County, Florida",118740,106538,296,96253,9989,12202,253420,60.4,6.5,22009,89.72376621,0.24928415,81.06198417,8.412497895,10.27623379
0500000US12035,"Flagler County, Florida",40629,36403,167,31572,4664,4226,90732,47.5,5.5,6728,89.5985626,0.411036452,77.70804105,11.4794851,10.4014374
0500000US12037,"Franklin County, Florida",4297,3564,67,3156,341,733,9984,45,7.5,1093,82.94158715,1.559227368,73.44659064,7.935769141,17.05841285
0500000US12039,"Gadsden County, Florida",17080,12453,44,9905,2504,4627,36778,48.4,7.8,5380,72.90983607,0.257611241,57.99180328,14.66042155,27.09016393
0500000US12041,"Gilchrist County, Florida",6511,5353,21,4296,1036,1158,14590,49.5,6.1,1644,82.21471356,0.322531101,65.98064813,15.91153433,17.78528644
0500000US12043,"Glades County, Florida",4433,3114,24,2440,650,1319,11359,37.1,10.8,929,70.24588315,0.54139409,55.04173246,14.6627566,29.75411685
0500000US12045,"Gulf County, Florida",5359,4491,58,4046,387,868,13765,44.6,7.4,1063,83.80294831,1.082291472,75.49916029,7.221496548,16.19705169
0500000US12047,"Hamilton County, Florida",4485,3528,90,2838,600,957,11861,36.1,14.6,1719,78.66220736,2.006688963,63.27759197,13.37792642,21.33779264
0500000US12049,"Hardee County, Florida",7772,5302,138,4520,644,2470,20696,51.4,6,2968,68.21924858,1.775604735,58.15748842,8.28615543,31.78075142
0500000US12051,"Hendry County, Florida",12027,8936,12,7700,1224,3091,30659,59.8,8.3,5585,74.29949281,0.099775505,64.02261578,10.17710152,25.70050719
0500000US12053,"Hernando County, Florida",73541,65863,448,59418,5997,7678,152965,46.8,7.4,14226,89.55956541,0.609183993,80.79574659,8.15463483,10.44043459
0500000US12055,"Highlands County, Florida",41026,33246,531,28660,4055,7780,86414,42.6,10.8,9982,81.03641593,1.294301175,69.85813874,9.883976015,18.96358407
0500000US12057,"Hillsborough County, Florida",516478,475205,1087,434808,39310,41273,1099131,64.9,6.1,116550,92.00875933,0.21046395,84.18712898,7.6111664,7.991240672
0500000US12059,"Holmes County, Florida",7016,5581,68,4912,601,1435,16046,46.1,10.7,2634,79.54675029,0.969213227,70.01140251,8.56613455,20.45324971
0500000US12061,"Indian River County, Florida",57403,49783,279,45758,3746,7620,128348,47.8,7.1,9434,86.72543247,0.486037315,79.71360382,6.525791335,13.27456753
0500000US12063,"Jackson County, Florida",16894,13036,131,11648,1257,3858,40615,44.3,8.8,4507,77.16349,0.775423227,68.94755535,7.440511424,22.83651
0500000US12065,"Jefferson County, Florida",5771,4745,29,4000,716,1026,12053,45.8,4.9,988,82.22145209,0.502512563,69.31207763,12.4068619,17.77854791
0500000US12067,"Lafayette County, Florida",2095,1681,13,1448,220,414,7122,39.9,13.5,808,80.23866348,0.62052506,69.11694511,10.50119332,19.76133652
0500000US12069,"Lake County, Florida",130190,117187,774,108018,8395,13003,277084,52.5,6.5,20835,90.01228973,0.594515708,82.96950611,6.448267916,9.98771027
0500000US12071,"Lee County, Florida",271861,248700,2330,221529,24841,23161,603414,52.7,5.9,50926,91.48057279,0.857055628,81.4861271,9.137390063,8.519427207
0500000US12073,"Leon County, Florida",112918,106128,411,96729,8988,6790,240470,65.7,7.8,39224,93.98678687,0.363980942,85.66304752,7.959758409,6.013213128
0500000US12075,"Levy County, Florida",16433,13470,160,10288,3022,2963,32804,48.9,6.8,4259,81.9692083,0.973650581,62.60573237,18.38982535,18.0307917
0500000US12077,"Liberty County, Florida",2381,1779,32,1443,304,602,7167,38.2,11.3,505,74.71650567,1.343973121,60.6047879,12.76774465,25.28349433
0500000US12079,"Madison County, Florida",6682,4758,67,3886,805,1924,15393,42.5,5.7,2276,71.20622568,1.002693804,58.15624065,12.04729123,28.79377432
0500000US12081,"Manatee County, Florida",143652,130369,373,115109,14887,13283,311554,53.6,5.9,23836,90.75334837,0.259655278,80.13045415,10.36323894,9.24665163
0500000US12083,"Marion County, Florida",136514,116094,1338,104520,10236,20420,290875,46.4,8.8,28584,85.04182721,0.980119255,76.5635759,7.49813206,14.95817279
0500000US12085,"Martin County, Florida",63865,58030,189,53097,4744,5835,134443,51.8,5.3,8500,90.86354028,0.295936742,83.13943475,7.428168794,9.13645972
0500000US12086,"Miami-Dade County, Florida",870051,763358,2208,648026,113124,106693,2225127,62.5,6.3,249276,87.73715564,0.253778227,74.48138098,13.00199643,12.26284436
0500000US12087,"Monroe County, Florida",30982,28336,54,24969,3313,2646,66241,64.7,2.9,5019,91.45955716,0.174294752,80.59195662,10.69330579,8.540442838
0500000US12089,"Nassau County, Florida",31241,28909,324,26146,2439,2332,66527,58.1,4.7,4584,92.53545021,1.037098684,83.6913031,7.80704843,7.46454979
0500000US12091,"Okaloosa County, Florida",77403,70726,337,62960,7429,6677,160704,63.5,5.6,12567,91.37371936,0.435383641,81.34051652,9.597819206,8.626280635
0500000US12093,"Okeechobee County, Florida",13759,11030,99,8141,2790,2729,32980,48.1,7.1,4311,80.16570972,0.719529036,59.16854423,20.27763646,19.83429028
0500000US12095,"Orange County, Florida",458613,427886,928,389441,37517,30727,1056717,66.7,6,117916,93.30001548,0.202349257,84.91713057,8.180535659,6.699984519
0500000US12097,"Osceola County, Florida",99158,84857,279,75653,8925,14301,265154,62.6,6.3,28104,85.57756308,0.281369128,76.29540733,9.000786623,14.42243692
0500000US12099,"Palm Beach County, Florida",548216,498313,2186,452625,43502,49903,1199454,59.8,6.5,94604,90.8972011,0.398747939,82.56325974,7.935193427,9.102798897
0500000US12101,"Pasco County, Florida",199227,176748,803,158341,17604,22479,419278,53.4,6.5,36745,88.71689078,0.403057818,79.47768124,8.836151726,11.28310922
0500000US12103,"Pinellas County, Florida",407720,359544,1546,324621,33377,48176,817802,58,5.7,69128,88.18404788,0.379181791,79.61861081,8.186255273,11.81595212
0500000US12105,"Polk County, Florida",231260,197786,999,152529,44258,33474,535543,54.9,6.9,54156,85.52538269,0.43198132,65.95563435,19.13776702,14.47461731
0500000US12107,"Putnam County, Florida",28264,22424,252,19077,3095,5840,58773,47.5,10.5,9508,79.33767337,0.891593547,67.49575432,10.9503255,20.66232663
0500000US12109,"St Johns County, Florida",86268,80691,500,73960,6231,5577,190328,60,4.9,12386,93.53526221,0.579589187,85.73283257,7.222840451,6.464737794
0500000US12111,"St Lucie County, Florida",112872,101480,553,92063,8864,11392,251190,53.8,6.5,23748,89.90715146,0.489935502,81.56407258,7.853143384,10.09284854
0500000US12113,"Santa Rosa County, Florida",61345,57618,291,52798,4529,3727,137129,58.5,5.6,8940,93.92452523,0.474366289,86.06732415,7.382834787,6.075474774
0500000US12115,"Sarasota County, Florida",180551,163345,547,150096,12702,17206,359861,48.5,4.7,20533,90.47028263,0.30296149,83.1321898,7.035131348,9.529717365
0500000US12117,"Seminole County, Florida",167304,158331,459,148742,9130,8973,369943,65.2,5.6,29711,94.63670922,0.274350882,88.90522641,5.457131928,5.363290776
0500000US12119,"Sumter County, Florida",54636,49685,609,45365,3711,4951,113104,23.6,4.7,4500,90.93820924,1.114649682,83.03133465,6.792224907,9.061790761
0500000US12121,"Suwannee County, Florida",15083,12492,99,11265,1128,2591,35583,51,7.3,4113,82.82171982,0.656368097,74.68673341,7.478618312,17.17828018
0500000US12123,"Taylor County, Florida",7356,5937,115,4668,1154,1419,18353,37.7,6.2,1866,80.7096248,1.563349647,63.45840131,15.68787384,19.2903752
0500000US12125,"Union County, Florida",3892,2878,91,2385,402,1014,12682,32.2,8.7,945,73.94655704,2.338129496,61.27954779,10.32887975,26.05344296
0500000US12127,"Volusia County, Florida",212985,191066,909,164644,25513,21919,444927,52.4,5.6,45071,89.70866493,0.426790619,77.30309646,11.97877785,10.29133507
0500000US12129,"Wakulla County, Florida",11068,9984,19,8394,1571,1084,25829,54.9,5.2,1841,90.20599928,0.171666064,75.84026021,14.194073,9.794000723
0500000US12131,"Walton County, Florida",26432,23448,144,20858,2446,2984,53932,57.9,5.2,4902,88.71065375,0.544794189,78.91192494,9.253934625,11.28934625
0500000US12133,"Washington County, Florida",8484,7076,95,6145,836,1408,20237,46.2,8.7,2805,83.40405469,1.119754833,72.43045733,9.853842527,16.59594531
0500000US13001,"Appling County, Georgia",6682,5129,126,3768,1235,1553,14381,54,5.9,2081,76.75845555,1.885662975,56.3903023,18.48249027,23.24154445
0500000US13003,"Atkinson County, Georgia",2785,2050,10,1514,526,735,6248,55.8,9.2,1131,73.60861759,0.359066427,54.36265709,18.88689408,26.39138241
0500000US13005,"Bacon County, Georgia",3966,3158,0,2432,726,808,8628,50.7,5.3,1483,79.62682804,0,61.32123046,18.30559758,20.37317196
0500000US13007,"Baker County, Georgia",1385,803,5,638,160,582,2633,49.5,4,414,57.97833935,0.36101083,46.06498195,11.55234657,42.02166065
0500000US13009,"Baldwin County, Georgia",16122,12978,82,11236,1660,3144,37591,52.2,9.4,6250,80.49869743,0.508621759,69.6935864,10.29648927,19.50130257
0500000US13011,"Banks County, Georgia",6603,4999,87,4158,754,1604,14796,55.7,5.3,1355,75.70801151,1.317582917,62.97137665,11.41905195,24.29198849
0500000US13013,"Barrow County, Georgia",25319,22635,142,20405,2088,2684,58691,64,5.1,4928,89.39926537,0.560843635,80.59165054,8.246771199,10.60073463
0500000US13015,"Bartow County, Georgia",37351,33631,193,29501,3937,3720,81090,62.8,5.6,7217,90.0404273,0.516719767,78.98315975,10.54054778,9.959572702
0500000US13017,"Ben Hill County, Georgia",6569,4761,30,3587,1144,1808,13359,49.7,4.7,2505,72.4767849,0.456690516,54.6049627,17.41513168,27.5232151
0500000US13019,"Berrien County, Georgia",7322,5653,44,4338,1271,1669,14957,52.4,8.6,2822,77.20568151,0.600928708,59.24610762,17.35864518,22.79431849
0500000US13021,"Bibb County, Georgia",58010,48452,154,40903,7395,9558,120201,56.9,8.8,19013,83.52353043,0.26547147,70.51025685,12.7478021,16.47646957
0500000US13023,"Bleckley County, Georgia",4168,3155,16,2662,477,1013,10338,44.2,7.4,1235,75.69577735,0.383877159,63.86756238,11.44433781,24.30422265
0500000US13025,"Brantley County, Georgia",6564,5309,51,4026,1232,1255,14554,49.3,5.8,2479,80.88056063,0.776965265,61.3345521,18.76904327,19.11943937
0500000US13027,"Brooks County, Georgia",6350,5101,70,4205,826,1249,12647,51.1,10.2,1907,80.33070866,1.102362205,66.22047244,13.00787402,19.66929134
0500000US13029,"Bryan County, Georgia",12636,11703,77,10776,850,933,26693,67.8,7.3,2536,92.61633428,0.609370054,85.28015195,6.726812282,7.383665717
0500000US13031,"Bulloch County, Georgia",26955,23908,92,19582,4234,3047,61320,59.4,8.6,12248,88.69597477,0.34130959,72.64700427,15.70766092,11.30402523
0500000US13033,"Burke County, Georgia",8184,6798,49,5425,1324,1386,17390,54.9,5,2419,83.06451613,0.598729228,66.28787879,16.17790811,16.93548387
0500000US13035,"Butts County, Georgia",8157,6388,10,5404,974,1769,19323,48.9,5.6,2693,78.31310531,0.122594091,66.24984676,11.94066446,21.68689469
0500000US13037,"Calhoun County, Georgia",1853,1244,7,1047,190,609,5433,35.1,15,691,67.13437669,0.377765785,56.50296816,10.25364274,32.86562331
0500000US13039,"Camden County, Georgia",19327,17549,61,15980,1508,1778,41008,65.1,7.3,3128,90.80043463,0.315620634,82.68225798,7.80255601,9.199565375
0500000US13043,"Candler County, Georgia",3965,2909,7,2258,644,1056,8433,54.1,6.3,1710,73.36696091,0.176544767,56.9482976,16.24211854,26.63303909
0500000US13045,"Carroll County, Georgia",41150,36350,141,32083,4126,4800,91456,60.6,7.9,11443,88.33535844,0.342648846,77.96597813,10.02673147,11.66464156
0500000US13047,"Catoosa County, Georgia",24636,21685,175,19660,1850,2951,52889,62.5,3.9,3475,88.02159441,0.710342588,79.8019159,7.509335931,11.97840559
0500000US13049,"Charlton County, Georgia",3559,2698,47,2187,464,861,10655,44.9,12.2,1567,75.80781118,1.320595673,61.44984546,13.03737005,24.19218882
0500000US13051,"Chatham County, Georgia",108151,98560,293,90039,8228,9591,231090,65,8,25171,91.13184344,0.270917513,83.25304435,7.607881573,8.868156559
0500000US13053,"Chattahoochee County, Georgia",2550,2188,0,1986,202,362,8538,80.2,9.6,512,85.80392157,0,77.88235294,7.921568627,14.19607843
0500000US13055,"Chattooga County, Georgia",9098,6929,20,5984,925,2169,19894,49,8.2,2388,76.15959552,0.219828534,65.7726973,10.16706969,23.84040448
0500000US13057,"Cherokee County, Georgia",85825,81755,229,78429,3097,4070,188094,68.1,4.3,10301,95.25779202,0.266822022,91.38246432,3.60850568,4.742207981
0500000US13059,"Clarke County, Georgia",47224,42580,95,37526,4959,4644,105156,59.9,6.4,25161,90.16601728,0.201168897,79.46383195,10.50101643,9.833982721
0500000US13061,"Clay County, Georgia",1202,866,14,724,128,336,2462,43,17.3,631,72.04658902,1.164725458,60.23294509,10.64891847,27.95341098
0500000US13063,"Clayton County, Georgia",92845,84813,287,70735,13791,8032,208902,66.4,8.5,26085,91.34902256,0.309117346,76.18611665,14.85378857,8.650977436
0500000US13065,"Clinch County, Georgia",2502,1663,19,1107,537,839,5118,47.2,6.6,1371,66.46682654,0.759392486,44.24460432,21.46282974,33.53317346
0500000US13067,"Cobb County, Georgia",277222,265254,772,247835,16647,11968,585321,70.2,5,41171,95.68288231,0.278477177,89.39947046,6.004934673,4.317117689
0500000US13069,"Coffee County, Georgia",14298,10920,71,8638,2211,3378,33577,51.9,4.6,4368,76.37431809,0.496572947,60.41404392,15.46370122,23.62568191
0500000US13071,"Colquitt County, Georgia",15374,12658,57,10587,2014,2716,34737,57.9,6.8,5612,82.33381033,0.370755822,68.86301548,13.10003903,17.66618967
0500000US13073,"Columbia County, Georgia",46840,43317,84,37585,5648,3523,114038,63.7,5.2,7249,92.47865073,0.179333903,80.2412468,12.05807003,7.521349274
0500000US13075,"Cook County, Georgia",6233,4752,23,3671,1058,1481,13282,56.2,5.2,2082,76.23937109,0.36900369,58.89619766,16.97416974,23.76062891
0500000US13077,"Coweta County, Georgia",51308,46771,110,42426,4235,4537,109381,66,4.7,8393,91.15732439,0.214391518,82.68885944,8.254073439,8.842675606
0500000US13079,"Crawford County, Georgia",4637,3853,55,3122,676,784,10083,51.3,9.6,1361,83.09251671,1.18611171,67.3280138,14.5783912,16.90748329
0500000US13081,"Crisp County, Georgia",8329,6325,50,4846,1429,2004,17783,56.4,12.2,3716,75.93948853,0.600312162,58.18225477,17.1569216,24.06051147
0500000US13083,"Dade County, Georgia",6070,5080,63,4389,628,990,13540,57.2,4.1,1229,83.69028007,1.037891269,72.30642504,10.34596376,16.30971993
0500000US13085,"Dawson County, Georgia",8711,8012,6,7182,824,699,19482,60.5,4,1333,91.97566295,0.06887843,82.4474802,9.459304328,8.024337045
0500000US13087,"Decatur County, Georgia",10153,6420,28,5304,1088,3733,20981,49,5.4,3437,63.23254211,0.275780557,52.24071703,10.71604452,36.76745789
0500000US13089,"DeKalb County, Georgia",277757,256722,579,228762,27381,21035,586377,69.2,7.4,62930,92.42683353,0.208455592,82.36048056,9.857897371,7.573166473
0500000US13091,"Dodge County, Georgia",7694,5152,15,4191,946,2542,17162,47,7.2,2453,66.96126852,0.194957109,54.47101638,12.29529504,33.03873148
0500000US13093,"Dooly County, Georgia",4861,3516,63,2795,658,1345,11726,49.1,12.5,1574,72.33079613,1.296029624,57.49845711,13.5363094,27.66920387
0500000US13095,"Dougherty County, Georgia",34780,28586,61,24613,3912,6194,71320,57.8,14.2,12821,82.19091432,0.175388154,70.76768258,11.24784359,17.80908568
0500000US13097,"Douglas County, Georgia",48968,45650,41,38462,7147,3318,109399,66.7,6.9,9676,93.22414638,0.083728149,78.54517236,14.59524587,6.775853619
0500000US13099,"Early County, Georgia",4082,2639,31,2211,397,1443,8155,49.9,7.6,1358,64.64968153,0.759431651,54.16462518,9.725624694,35.35031847
0500000US13101,"Echols County, Georgia",1559,1058,0,689,369,501,3251,54.3,5.1,652,67.86401539,0,44.19499679,23.6690186,32.13598461
0500000US13103,"Effingham County, Georgia",20489,18865,263,16842,1760,1624,44642,66.3,4,2662,92.0737957,1.283615599,82.20020499,8.589975109,7.926204305
0500000US13105,"Elbert County, Georgia",7491,5049,38,4202,809,2442,15440,53.1,6.8,1945,67.40088106,0.507275397,56.09397944,10.79962622,32.59911894
0500000US13107,"Emanuel County, Georgia",8392,6716,16,5363,1337,1676,17372,52,7.7,2992,80.02859867,0.190657769,63.90610105,15.93183985,19.97140133
0500000US13109,"Evans County, Georgia",4006,3198,7,2608,583,808,8148,57.3,7.8,1345,79.83025462,0.174737893,65.10234648,14.55317024,20.16974538
0500000US13111,"Fannin County, Georgia",10461,8827,82,7998,747,1634,21172,48.3,6.2,1671,84.38007839,0.783863875,76.45540579,7.140808718,15.61992161
0500000US13113,"Fayette County, Georgia",39753,37144,65,35332,1747,2609,89345,62.2,5,3331,93.43697331,0.163509672,88.87882676,4.394636883,6.56302669
0500000US13115,"Floyd County, Georgia",35633,29717,117,27191,2409,5916,76630,57.5,6.3,9630,83.39741251,0.328347318,76.3084781,6.760587096,16.60258749
0500000US13117,"Forsyth County, Georgia",73675,70702,100,68108,2494,2973,165073,68.8,3.5,6724,95.96470987,0.135731252,92.44384119,3.385137428,4.035290126
0500000US13119,"Franklin County, Georgia",8305,6501,76,5187,1238,1804,18307,49.8,5.2,3007,78.2781457,0.915111379,62.4563516,14.90668272,21.7218543
0500000US13121,"Fulton County, Georgia",400016,366411,660,330031,35720,33605,816772,67.7,6.5,82337,91.59908604,0.1649934,82.50444982,8.929642814,8.400913963
0500000US13123,"Gilmer County, Georgia",11645,9609,129,8507,973,2036,24832,54.6,5.5,2458,82.51610133,1.107771576,73.05281237,8.355517389,17.48389867
0500000US13125,"Glascock County, Georgia",1105,843,10,689,144,262,2407,58.6,3.3,270,76.28959276,0.904977376,62.35294118,13.03167421,23.71040724
0500000US13127,"Glynn County, Georgia",33777,29270,50,26037,3183,4507,67031,60.9,5.4,8026,86.65660065,0.148029724,77.08499867,9.423572253,13.34339935
0500000US13129,"Gordon County, Georgia",20294,16744,52,14074,2618,3550,44541,60.4,4.6,5380,82.50714497,0.256233369,69.35054696,12.90036464,17.49285503
0500000US13131,"Grady County, Georgia",9037,7167,35,6303,829,1870,19358,57.1,6.6,3122,79.30729224,0.387296669,69.74659732,9.173398252,20.69270776
0500000US13133,"Greene County, Georgia",7004,5711,28,4681,1002,1293,14018,47.5,4.9,1952,81.5391205,0.399771559,66.83323815,14.30611079,18.4608795
0500000US13135,"Gwinnett County, Georgia",288724,274793,633,251561,22599,13931,684606,69.2,4.7,52176,95.17497679,0.21924052,87.12853798,7.827198293,4.825023206
0500000US13137,"Habersham County, Georgia",15195,11692,81,9946,1665,3503,35482,53.1,4,3088,76.94636394,0.533070089,65.45574202,10.95755183,23.05363606
0500000US13139,"Hall County, Georgia",63931,57195,147,52041,5007,6736,151110,63.2,3.7,13906,89.46364049,0.229935399,81.40182384,7.831881247,10.53635951
0500000US13141,"Hancock County, Georgia",2991,1861,0,1358,503,1130,7390,27.9,4,594,62.21999331,0,45.40287529,16.81711802,37.78000669
0500000US13143,"Haralson County, Georgia",11128,9225,52,7978,1195,1903,22798,56.7,4.8,2465,82.89899353,0.46728972,71.6930266,10.73867721,17.10100647
0500000US13145,"Harris County, Georgia",12158,10887,186,9818,883,1271,27173,61.2,7.1,1189,89.54597796,1.529856884,80.75341339,7.262707682,10.45402204
0500000US13147,"Hart County, Georgia",10019,7811,69,6503,1239,2208,20850,50.2,4.9,2408,77.96187244,0.688691486,64.90667731,12.36650364,22.03812756
0500000US13149,"Heard County, Georgia",4489,3627,2,2954,671,862,9214,57.7,7.7,894,80.79750501,0.044553353,65.80530185,14.94764981,19.20249499
0500000US13151,"Henry County, Georgia",73826,70084,126,63870,6088,3742,171073,65.7,6.7,11523,94.93132501,0.170671579,86.51423618,8.246417251,5.068674993
0500000US13153,"Houston County, Georgia",56146,50041,61,44427,5553,6105,116745,65.2,7,12821,89.12656289,0.108645318,79.12763153,9.89028604,10.87343711
0500000US13155,"Irwin County, Georgia",3291,2226,10,1829,387,1065,7517,48,9.2,985,67.6390155,0.303859009,55.57581282,11.75934366,32.3609845
0500000US13157,"Jackson County, Georgia",22034,18955,146,17020,1789,3079,50575,61.7,4.8,4104,86.02614142,0.662612326,77.24425887,8.119270219,13.97385858
0500000US13159,"Jasper County, Georgia",5087,4247,13,3425,809,840,10814,52.9,6.6,1382,83.48732062,0.255553371,67.32848437,15.90328288,16.51267938
0500000US13161,"Jeff Davis County, Georgia",5270,4120,0,2864,1256,1150,11317,51.9,5.9,1466,78.17836812,0,54.34535104,23.83301708,21.82163188
0500000US13163,"Jefferson County, Georgia",5609,4157,48,2956,1153,1452,12445,51.2,6.9,1741,74.11303263,0.855767516,52.70101622,20.55624889,25.88696737
0500000US13165,"Jenkins County, Georgia",3409,2547,45,1801,701,862,6987,49.3,4,1424,74.71399237,1.320035201,52.83074215,20.56321502,25.28600763
0500000US13167,"Johnson County, Georgia",3361,2416,28,1885,503,945,8028,57.6,9,1177,71.88336805,0.833085391,56.08449866,14.96578399,28.11663195
0500000US13169,"Jones County, Georgia",10510,9094,73,7950,1071,1416,22650,58,7.4,2196,86.52711703,0.694576594,75.64224548,10.19029496,13.47288297
0500000US13171,"Lamar County, Georgia",6368,5242,0,4355,887,1126,15239,52.8,11.1,1649,82.3178392,0,68.3888191,13.9290201,17.6821608
0500000US13173,"Lanier County, Georgia",3724,2825,0,1880,945,899,7945,53.4,8.7,1259,75.85929108,0,50.48335124,25.37593985,24.14070892
0500000US13175,"Laurens County, Georgia",17183,12337,148,9663,2526,4846,36928,49.3,4.8,6431,71.79770704,0.861316417,56.23581447,14.70057615,28.20229296
0500000US13177,"Lee County, Georgia",10354,9443,16,8486,941,911,22507,64,7.4,1825,91.20146803,0.15452965,81.95866332,9.088275063,8.798531968
0500000US13179,"Liberty County, Georgia",23232,21395,58,19261,2076,1837,46086,67.7,11.4,5288,92.09280303,0.249655647,82.90719697,8.935950413,7.90719697
0500000US13181,"Lincoln County, Georgia",3424,2340,4,1817,519,1084,6462,53,4.6,734,68.3411215,0.11682243,53.06658879,15.15771028,31.6588785
0500000US13183,"Long County, Georgia",5601,5103,0,4369,734,498,13501,59.5,15.1,1825,91.10873058,0,78.00392787,13.10480271,8.891269416
0500000US13185,"Lowndes County, Georgia",40472,34333,128,25737,8468,6139,89905,59.2,7.6,15704,84.83148844,0.316268037,63.59211307,20.92310733,15.16851156
0500000US13187,"Lumpkin County, Georgia",11649,9963,105,8874,984,1686,26842,61.4,4.5,3455,85.52665465,0.901364924,76.17821272,8.447077002,14.47334535
